,language,chipID,chipRow,chipColumn,term,srgbR,srgbG,srgbB
31631,96,282,E,16,YX,50.9031,171.1254,52.8513
31632,96,283,H,6,JU,108.45915,60.1086,24.61515
31633,96,284,B,24,CO,205.8054,235.33185,235.18395
31634,96,285,C,37,DA,239.4756,187.578,213.0423
31635,96,286,B,32,CO,229.35975,228.42645,238.8228
31636,96,287,F,9,DE,153.66555,117.5805,13.719000000000001
31637,96,288,F,3,DA,216.94635,71.80035,53.87385
31638,96,289,D,23,YX,100.65105,189.9444,187.4148
31639,96,290,B,6,CO,245.7792,225.99885,210.41835
31640,96,291,F,30,YX,52.85385,124.80975,205.73655
31641,96,292,C,40,DA,249.2013,185.81085,191.5356
31642,96,293,B,19,YX,205.14495,236.8032,221.6715
31643,96,294,B,27,CO,214.6488,232.5855,239.37615
31644,96,295,G,8,JU,127.02825,90.2343,32.7369
31645,96,296,H,33,YX,94.3092,53.22105,128.775
31646,96,297,C,9,DE,253.8372,193.51695,0.0
31647,96,298,F,2,DA,217.65015,69.0744,74.36565
31648,96,299,F,19,YX,0.0,143.80725,104.78715
31649,96,300,D,0,CO,175.3278,175.38135,175.2717
31650,96,301,F,21,YX,0.0,143.91945,123.8637
31651,96,302,B,3,CO,243.9228,225.6036,221.13345
31652,96,303,C,30,YX,175.542,204.20655,246.65895
31653,96,304,F,13,YX,118.0446,129.79755,0.8262
31654,96,305,I,37,DA,86.41185,23.83485,71.6142
31655,96,306,C,15,YX,156.52155,220.1211,94.0236
31656,96,307,F,25,YX,0.0,137.3685,160.03545
31657,96,308,E,33,DA,161.3181,138.79905,196.7784
31658,96,309,H,11,JU,80.1363,72.88155,28.98075
31659,96,310,E,19,YX,0.0,171.2019,128.6271
31660,96,311,G,27,YX,0.0,106.48035,147.1044
31661,96,312,I,0,WE,49.4445,49.47,49.43175
31662,96,313,I,31,YX,39.7749,39.92025,112.03935
31663,96,314,B,38,CO,239.73825,226.11615,229.7703
31664,96,315,D,16,YX,105.3813,195.5442,96.16815
31665,96,316,F,22,YX,0.0,140.16585,133.77555
31666,96,317,H,37,DA,124.9092,35.88105,99.27405
31667,96,318,D,5,DE,246.75075,151.7097,95.0436
31668,96,319,B,36,CO,237.00975,226.6236,233.35305
31669,96,320,F,12,YX,129.2391,126.66615,0.0
31670,96,321,F,1,DA,216.8061,67.82235,92.63385
31671,96,322,D,29,YX,125.45235,180.82305,230.9229
31672,96,323,H,20,YX,0.0,86.54700000000001,68.1309
31673,96,324,B,4,CO,244.61895,225.59085,218.892
31674,96,325,H,36,DA,117.60345,40.80765,109.956
31675,96,326,D,9,DE,218.5809,168.27705,0.0
31676,96,327,B,25,YX,208.3911,234.4368,237.5019
31677,96,328,H,16,YX,33.303000000000004,82.41345,38.5152
31678,96,329,G,7,JU,138.4344,84.9558,13.77
31679,96,330,B,22,CO,203.8674,236.3799,229.5
31680,97,1,E,29,DU,78.57825,154.92015,217.9842
31681,97,2,C,23,AA,154.2138,213.16215,209.42385
31682,97,3,F,4,FI,219.04245,71.68815,0.0
31683,97,4,I,36,TI,73.7664,35.22825,70.8339
31684,97,5,C,20,TI,130.28205,218.97615,191.75745
31685,97,6,C,6,TI,247.5489,190.59465,144.9879
31686,97,7,E,15,TI,90.8871,167.7543,0.0
31687,97,8,H,40,TM,136.99365,27.0453,66.23625
31688,97,9,G,6,TI,144.14895,81.3144,27.2085
31689,97,10,I,30,DU,0.0,49.1589,102.71655
31690,97,11,I,22,DU,2.6469,56.049,55.896
31691,97,12,C,11,TI,222.7017,204.76755,0.0
31692,97,13,I,18,DU,0.0,58.90755,37.9797
31693,97,14,I,26,DU,3.79185,54.3609,69.66855
31694,97,15,C,35,TI,226.7715,190.9899,226.2615
31695,97,16,C,0,,202.0212,202.0926,201.9549
31696,97,17,E,3,TM,235.4517,111.3075,88.8777
31697,97,18,I,11,DU,53.1216,49.71735,32.4564
31698,97,19,E,27,TI,59.1498,159.8799,198.4002
31699,97,20,F,16,TI,0.0,143.81235,23.50845
31700,97,21,E,39,TM,228.47745,110.51700000000001,146.03595
31701,97,22,B,10,TI,248.7831,229.95135,141.678
31702,97,23,F,34,TI,150.95745,104.90445,174.47355
31703,97,24,H,10,DU,84.4407,71.3337,29.74065
31704,97,25,G,24,TI,0.0,108.73965,119.82705
31705,97,26,H,30,DU,0.0,72.6495,140.6988
31706,97,27,B,5,,245.7282,225.58575,215.0313
31707,97,28,E,38,TM,212.0223,120.41865,156.4017
31708,97,29,D,18,TI,88.54875,194.78175,147.7062
31709,97,30,F,6,TI,186.915,100.266,0.0
31710,97,31,C,24,AA,154.16025,212.66235,214.50345
31711,97,32,E,36,TM,198.0942,124.6236,182.20005
31712,97,33,D,15,AA,129.32325,192.6372,70.9002
31713,97,34,F,28,DU,0.0,132.1461,188.4297
31714,97,35,D,3,TM,252.95235,146.0283,124.3023
31715,97,36,I,20,DU,0.0,58.9152,47.0577
31716,97,37,E,30,AA,102.43095,151.07475,218.6778
31717,97,38,G,39,TM,171.1662,50.64555,99.18225
31718,97,39,G,16,AA,36.44715,111.5268,41.64915
31719,97,40,E,25,AA,0.0,164.7096,185.67315
31720,97,41,H,3,TM,147.8643,6.6555,22.19265
31721,97,42,E,10,TI,175.9245,147.0024,0.0
31722,97,43,I,29,DU,0.10455,51.6069,88.54365
31723,97,44,B,40,AA,241.38299999999998,225.88665,226.74345
31724,97,45,E,17,TI,33.3948,170.3553,100.1334
31725,97,46,F,0,DU,122.85645,122.89215,122.80799999999999
31726,97,47,I,17,DU,22.51905,55.8654,38.0562
31727,97,48,E,8,TI,199.31055,137.0523,0.0
31728,97,49,D,25,AA,103.428,188.1135,201.26895
31729,97,50,I,35,DU,70.3239,36.72,74.18715
31730,97,51,H,8,TI,99.02925,65.7288,7.9611
31731,97,52,B,16,AA,213.34575,235.8393,208.8603
31732,97,53,H,39,TM,133.6812,29.7126,77.8362
31733,97,54,G,15,DU,58.1553,109.6194,19.8849
31734,97,55,E,24,TI,0.0,165.92595,177.0108
31735,97,56,C,4,TI,253.59495,186.6855,161.38695
31736,97,57,H,24,DU,0.0,82.7475,95.64795
31737,97,58,F,10,TI,145.80135,120.87765,0.0
31738,97,59,C,34,,210.93345,196.9518,223.23465
31739,97,60,I,25,DU,0.0,55.01625,66.75135
31740,97,61,H,2,TM,138.7863,28.45545,43.04145
31741,97,62,E,32,AA,149.5677,142.2543,200.4198
31742,97,63,D,1,IS,237.3387,152.27325,154.02
31743,97,64,G,29,DU,0.0,101.95155,164.1741
31744,97,65,F,39,TM,211.446,69.3192,122.5989
31745,97,66,B,8,AA,243.18075,227.6079,202.05435
31746,97,67,C,18,TI,137.92695,218.8818,177.77835
31747,97,68,E,37,TM,205.1067,122.50965,170.5593
31748,97,69,G,12,DU,101.9694,100.09515,17.59245
31749,97,70,C,32,,201.16185,199.58595,227.1183
31750,97,71,I,1,TM,96.2115,17.05185,46.2672
31751,97,72,G,19,TI,0.0,116.56305,81.6255
31752,97,73,H,34,TM,103.1322,49.13085,123.21855
31753,97,74,C,26,,160.80555,210.3852,223.16325
31754,97,75,I,16,DU,28.2846,55.437,32.3493
31755,97,76,F,5,TM,201.17715,89.78295,0.0
31756,97,77,F,24,DU,0.0,138.6792,152.19675
31757,97,78,C,36,TI,233.46015,189.0927,220.69995
31758,97,79,H,0,DU,72.39705,72.4149,72.36135
31759,97,80,G,28,DU,0.0,105.67965,162.10605
31760,97,81,E,14,TI,127.3011,161.19825,0.0
31761,97,82,D,22,TI,56.46465,194.77665,182.47799999999998
31762,97,83,B,9,,249.56085,227.7864,172.4514
31763,97,84,C,3,TI,253.75305,185.81085,170.60775
31764,97,85,F,18,DU,0.0,143.61345,94.74015
31765,97,86,D,37,TM,234.6153,148.53495,196.42905
31766,97,87,I,13,DU,48.1746,51.0051,35.6439
31767,97,88,G,36,TM,151.21755,62.46735,138.55425
31768,97,89,J,0,DU,38.9028,38.9283,38.8926
31769,97,90,I,23,DU,0.14535,55.84245,59.48385
31770,97,91,D,13,TI,169.3863,185.2422,0.0
31771,97,92,B,7,,245.2386,226.58025,206.01705
31772,97,93,G,26,DU,0.0,108.78555,142.88925
31773,97,94,I,8,DU,60.1239,47.14695,33.39225
31774,97,95,B,18,,206.70555,236.7012,218.5095
31775,97,96,C,10,TI,236.0943,200.4351,0.0
31776,97,97,H,32,DU,80.3097,58.51485,135.1602
31777,97,98,G,1,TM,186.9966,28.7691,71.34135
31778,97,99,D,34,AA,190.3014,166.7037,207.4629
31779,97,100,C,22,TI,154.0251,213.73335,203.8878
31780,97,101,H,38,TM,130.08315,32.2116,88.4034
31781,97,102,D,31,AA,164.6739,173.63715,216.57405
31782,97,103,G,11,DU,108.55605,97.95315,17.69445
31783,97,104,D,27,TI,118.7943,184.60215,210.96405
31784,97,105,G,35,TI,135.30555,74.001,139.995
31785,97,106,B,12,TI,236.63235,233.9319,139.8981
31786,97,107,B,34,AA,232.3611,227.64105,237.5529
31787,97,108,B,21,AA,203.73225,236.68845,226.62105
31788,97,109,G,31,DU,76.82895,89.8365,176.7099
31789,97,110,D,8,TI,233.2434,161.90205,0.0
31790,97,111,H,14,DU,63.6429,77.27775,37.0005
31791,97,112,F,40,TM,214.76865,68.04675,107.44425
31792,97,113,I,10,DU,55.54155,48.94725,31.83675
31793,97,114,H,23,DU,0.0,83.3646,88.72725
31794,97,115,H,1,TM,138.55935,26.6679,55.24065
31795,97,116,C,27,,166.04325,208.9878,225.47355
31796,97,117,I,6,DU,73.87095,41.2233,23.15655
31797,97,118,D,38,TM,241.38299999999998,146.7882,181.65945
31798,97,119,E,20,TI,0.0,171.3906,137.7663
31799,97,120,B,31,,226.74855,229.1226,239.64135
31800,97,121,E,4,TM,243.1323,107.3601,47.22345
31801,97,122,G,17,TI,0.0,116.0709,56.42895
31802,97,123,G,25,DU,0.0,107.6508,125.4702
31803,97,124,C,14,TI,182.39385,215.2455,68.1513
31804,97,125,E,5,TM,239.80455,111.6135,0.0
31805,97,126,D,40,TM,235.42365,152.42625,162.2718
31806,97,127,I,21,DU,6.85695,56.21475,51.1989
31807,97,128,C,12,TI,212.18805,208.18200000000002,0.0
31808,97,129,B,1,AA,242.1378,225.77445,225.38175
31809,97,130,H,12,DU,75.57945,74.3376,29.3046
31810,97,131,H,35,TM,110.81025,45.07125,116.7492
31811,97,132,G,4,TM,180.3411,48.9039,0.0
31812,97,133,H,18,DU,0.0,86.3073,54.71025
31813,97,134,I,5,DU,76.12005,39.4893,28.95525
31814,97,135,G,37,TM,159.72435,57.3954,126.7044
31815,97,136,E,23,TI,0.0,166.9434,167.18055
31816,97,137,H,15,DU,45.88725,81.1614,26.78265
31817,97,138,D,28,TI,106.5288,184.36245,228.4137
31818,97,139,C,33,,206.71575,198.0228,225.70815
31819,97,140,H,28,DU,0.0,78.84855,125.09025
31820,97,141,A,0,,243.38475,243.48675,243.3363
31821,97,142,C,31,,194.9169,201.25875,228.61515
31822,97,143,D,14,TI,150.59025,189.6741,0.0
31823,97,144,I,32,DU,56.59725,38.54325,95.98200000000001
31824,97,145,D,20,TI,72.74895,195.1056,164.2506
31825,97,146,D,10,TI,206.21085,173.39745,0.0
31826,97,147,E,21,TI,9.1596,167.8767,147.47925
31827,97,148,G,2,TM,187.0935,32.6706,51.6273
31828,97,149,C,16,TI,147.6552,219.912,136.34085
31829,97,150,I,34,DU,72.7209,31.9056,86.64135
31830,97,151,D,2,TM,238.74375,152.34465,145.62795
31831,97,152,D,35,AA,208.5696,159.3036,209.2173
31832,97,153,E,28,DU,39.06855,159.02055,214.91145
31833,97,154,G,0,DU,97.15755,97.2009,97.13715
31834,97,155,H,9,DU,88.5819,69.6711,31.5231
31835,97,156,G,20,TI,0.0,116.6064,90.3618
31836,97,157,H,7,DU,103.8768,63.0105,17.0595
31837,97,158,B,30,AA,223.47435,230.04825,239.9703
31838,97,159,C,7,TI,253.878,189.771,113.81925
31839,97,160,C,39,TM,247.05165,186.03525,198.28545
31840,97,161,D,19,TI,80.67945,194.98575,156.26655
31841,97,162,G,40,TM,184.88775,29.9115,85.935
31842,97,163,G,23,DU,0.0,112.91145,118.57245
31843,97,164,F,29,DU,0.0,129.20085,205.12965
31844,97,165,G,13,DU,93.17445,102.51,23.816999999999997
31845,97,166,I,27,DU,0.0,55.1208,84.5733
31846,97,167,D,33,,183.5286,168.54225,211.25985
31847,97,168,H,19,DU,0.0,88.9185,60.3381
31848,97,169,F,27,DU,13.8618,132.9162,172.00005
31849,97,170,I,24,DU,0.0,55.45485,63.6276
31850,97,171,G,14,TI,83.70885,104.652,32.5737
31851,97,172,B,29,,221.10285,230.72655,239.9907
31852,97,173,E,40,TM,232.18515,109.47915,132.38835
31853,97,174,C,8,TI,255.0,188.4705,0.0
31854,97,175,C,25,AA,155.72595,211.89735,218.8716
31855,97,176,E,2,TM,235.77555,109.5735,105.96525
31856,97,177,B,13,TI,227.6793,236.46915,142.1421
31857,97,178,H,29,DU,0.0,76.3827,140.01795
31858,97,179,I,3,DU,97.21365,18.79095,28.77165
31859,97,180,E,18,TI,0.0,170.9826,118.50105
31860,97,181,E,9,TI,186.14745,142.74645,0.0
31861,97,182,I,40,TM,94.1562,18.564,53.60865
31862,97,183,G,9,DU,120.9873,93.06735,26.39505
31863,97,184,G,34,TM,125.9292,77.78775,147.7062
31864,97,185,F,7,TI,173.8182,107.96955,0.2295
31865,97,186,D,24,DU,101.1891,189.14115,194.5905
31866,97,187,D,7,TI,244.6521,155.77695,0.0
31867,97,188,F,26,DU,0.0,135.25455,167.68035
31868,97,189,C,29,AA,164.9136,206.907,245.13405
31869,97,190,C,38,TI,244.26195,186.5274,204.68595
31870,97,191,G,22,DU,0.0,113.42399999999999,109.85655
31871,97,192,F,33,DU,140.3367,108.4107,180.85365
31872,97,193,D,12,TI,184.8087,180.8409,0.0
31873,97,194,I,2,TM,97.55535,16.625999999999998,37.66095
31874,97,195,F,15,TI,74.42685,138.4395,11.1996
31875,97,196,C,21,AA,128.20635,218.78235,197.6658
31876,97,197,E,34,TI,170.3757,136.1802,191.352
31877,97,198,I,12,DU,50.8572,50.3523,33.62685
31878,97,199,B,17,AA,208.95465,236.4972,214.41675
31879,97,200,D,26,TI,109.5837,186.49935,207.5394
31880,97,201,C,2,TI,252.26895,185.7267,178.7193
31881,97,202,F,17,TI,0.0,146.0844,69.9567
31882,97,203,F,37,TM,188.6643,85.9962,151.2864
31883,97,204,I,7,DU,70.93335,43.1154,17.7582
31884,97,205,G,32,DU,101.9847,85.8993,159.96915
31885,97,206,B,15,,218.8716,234.804,203.53335
31886,97,207,F,38,TM,197.07165,82.0641,134.46405
31887,97,208,F,8,TI,165.5715,112.5213,0.0
31888,97,209,H,22,DU,0.0,83.6247,82.1967
31889,97,210,I,4,DU,86.7612,31.6761,26.3925
31890,97,211,E,26,TI,29.2536,162.43245,193.69799999999998
31891,97,212,D,6,TI,255.0,148.84605,0.0
31892,97,213,D,32,AA,174.69795,170.93415,214.6743
31893,97,214,C,13,TI,196.3857,212.69295,0.0
31894,97,215,D,36,TM,216.60465,156.84795,201.4347
31895,97,216,H,13,DU,69.62775,75.95685,31.9464
31896,97,217,C,1,TI,251.0322,185.62215,185.46405
31897,97,218,E,12,TI,156.7128,153.6936,0.0
31898,97,219,B,20,AA,204.33405,236.75475,224.34645
31899,97,220,F,31,DU,105.88875,118.2333,189.90615
31900,97,221,B,23,,204.3417,235.9107,233.07255
31901,97,222,G,33,TM,116.35395,81.32715,153.5049
31902,97,223,F,20,TI,0.0,143.8506,113.8524
31903,97,224,B,37,AA,238.4148,226.34055,231.7338
31904,97,225,F,11,TI,137.36085,124.01415,0.0
31905,97,226,H,25,DU,0.0,81.9621,101.337
31906,97,227,I,14,DU,46.0887,51.43605,37.6533
31907,97,228,I,28,DU,0.0,53.74635,86.79435
31908,97,229,C,19,TI,133.67355,219.02205,184.7985
31909,97,230,B,2,,242.94105,225.7107,223.37235
31910,97,231,F,35,TM,162.1137,100.8933,165.58425
31911,97,232,G,10,DU,114.99225,95.574,20.93295
31912,97,233,E,31,AA,135.4509,146.03085,203.0973
31913,97,234,G,18,DU,0.0,116.5044,72.08595
31914,97,235,G,30,DU,6.68355,98.24895,177.99765
31915,97,236,E,13,TI,143.3967,157.4523,0.0
31916,97,237,C,5,,251.532,188.26395,153.1785
31917,97,238,F,23,DU,0.0,139.65075,142.3461
31918,97,239,D,39,TM,232.7283,152.7858,171.59715
31919,97,240,H,5,DU,120.91845,51.65535,14.29785
31920,97,241,B,35,AA,235.52565,226.9347,234.89325
31921,97,242,B,11,TI,242.35455,232.13925,140.0154
31922,97,243,I,39,TM,92.08305,20.0277,59.6343
31923,97,244,B,26,AA,211.293,233.54175,238.8279
31924,97,245,G,3,TM,185.21415,38.913000000000004,32.5992
31925,97,246,E,22,TI,0.0,167.52225,158.2581
31926,97,247,F,32,DU,126.14595,112.74825,186.40755
31927,97,248,I,15,DU,34.19295,54.77145,26.2854
31928,97,249,H,21,DU,0.0,83.89245,74.6844
31929,97,250,I,33,TI,66.5652,34.7769,90.8106
31930,97,251,C,17,TI,127.25265,222.0795,155.95035
31931,97,252,B,39,AA,240.7047,225.96315,228.1842
31932,97,253,D,21,TI,64.9128,195.10305,172.0383
31933,97,254,D,30,AA,140.505,177.5616,232.09845
31934,97,255,I,9,DU,57.74985,48.1389,32.11725
31935,97,256,E,1,TM,234.56175,109.1451,119.39355
31936,97,257,H,27,DU,0.0,79.10865,109.8234
31937,97,258,D,11,TI,195.17445,177.4341,0.0
31938,97,259,H,4,TM,135.18315,36.56955,16.58775
31939,97,260,B,14,,222.8037,236.07135,172.0995
31940,97,261,E,6,TI,218.19075,126.0873,21.02475
31941,97,262,B,33,AA,230.97645,227.94705,238.69785
31942,97,263,E,0,DU,148.9557,149.0169,148.9251
31943,97,264,C,28,,173.19855,207.08805,227.6742
31944,97,265,H,17,DU,0.0,86.0013,44.96415
31945,97,266,G,5,TM,157.4064,72.4455,15.44535
31946,97,267,I,38,TM,89.73195,21.58065,65.44575
31947,97,268,D,17,TI,73.08555,197.87745,122.60145
31948,97,269,F,36,TM,179.8311,90.1374,163.7559
31949,97,270,E,7,TI,209.202,131.6769,0.0
31950,97,271,I,19,DU,0.0,58.9305,42.55695
31951,97,272,B,28,AA,216.94635,231.9123,239.8122
31952,97,273,E,35,TM,189.40125,127.5204,192.08385
31953,97,274,B,0,AA,229.347,229.42095,229.27815
31954,97,275,E,11,TI,166.28805,150.55965,0.0
31955,97,276,G,38,TM,166.96635,52.9839,111.91695
31956,97,277,H,26,DU,0.0,80.6616,106.2891
31957,97,278,D,4,TM,250.9149,148.43295,108.73965
31958,97,279,H,31,DU,56.09235,62.3526,151.06965
31959,97,280,F,14,TI,105.111,132.7479,23.51355
31960,97,281,G,21,TI,0.0,113.6994,99.5418
31961,97,282,E,16,TI,50.9031,171.1254,52.8513
31962,97,283,H,6,DU,108.45915,60.1086,24.61515
31963,97,284,B,24,AA,205.8054,235.33185,235.18395
31964,97,285,C,37,TI,239.4756,187.578,213.0423
31965,97,286,B,32,AA,229.35975,228.42645,238.8228
31966,97,287,F,9,TI,153.66555,117.5805,13.719000000000001
31967,97,288,F,3,TM,216.94635,71.80035,53.87385
31968,97,289,D,23,TI,100.65105,189.9444,187.4148
31969,97,290,B,6,AA,245.7792,225.99885,210.41835
31970,97,291,F,30,DU,52.85385,124.80975,205.73655
31971,97,292,C,40,TI,249.2013,185.81085,191.5356
31972,97,293,B,19,AA,205.14495,236.8032,221.6715
31973,97,294,B,27,AA,214.6488,232.5855,239.37615
31974,97,295,G,8,DU,127.02825,90.2343,32.7369
31975,97,296,H,33,DU,94.3092,53.22105,128.775
31976,97,297,C,9,TI,253.8372,193.51695,0.0
31977,97,298,F,2,TM,217.65015,69.0744,74.36565
31978,97,299,F,19,DU,0.0,143.80725,104.78715
31979,97,300,D,0,AA,175.3278,175.38135,175.2717
31980,97,301,F,21,TI,0.0,143.91945,123.8637
31981,97,302,B,3,AA,243.9228,225.6036,221.13345
31982,97,303,C,30,AA,175.542,204.20655,246.65895
31983,97,304,F,13,TI,118.0446,129.79755,0.8262
31984,97,305,I,37,DU,86.41185,23.83485,71.6142
31985,97,306,C,15,TI,156.52155,220.1211,94.0236
31986,97,307,F,25,DU,0.0,137.3685,160.03545
31987,97,308,E,33,TI,161.3181,138.79905,196.7784
31988,97,309,H,11,DU,80.1363,72.88155,28.98075
31989,97,310,E,19,TI,0.0,171.2019,128.6271
31990,97,311,G,27,DU,0.0,106.48035,147.1044
31991,97,312,I,0,DU,49.4445,49.47,49.43175
31992,97,313,I,31,DU,39.7749,39.92025,112.03935
31993,97,314,B,38,AA,239.73825,226.11615,229.7703
31994,97,315,D,16,TI,105.3813,195.5442,96.16815
31995,97,316,F,22,DU,0.0,140.16585,133.77555
31996,97,317,H,37,TM,124.9092,35.88105,99.27405
31997,97,318,D,5,TI,246.75075,151.7097,95.0436
31998,97,319,B,36,AA,237.00975,226.6236,233.35305
31999,97,320,F,12,TI,129.2391,126.66615,0.0
32000,97,321,F,1,TM,216.8061,67.82235,92.63385
32001,97,322,D,29,TI,125.45235,180.82305,230.9229
32002,97,323,H,20,DU,0.0,86.54700000000001,68.1309
32003,97,324,B,4,AA,244.61895,225.59085,218.892
32004,97,325,H,36,TM,117.60345,40.80765,109.956
32005,97,326,D,9,TI,218.5809,168.27705,0.0
32006,97,327,B,25,AA,208.3911,234.4368,237.5019
32007,97,328,H,16,DU,33.303000000000004,82.41345,38.5152
32008,97,329,G,7,DU,138.4344,84.9558,13.77
32009,97,330,B,22,AA,203.8674,236.3799,229.5
32010,98,1,E,29,A,78.57825,154.92015,217.9842
32011,98,2,C,23,A,154.2138,213.16215,209.42385
32012,98,3,F,4,M,219.04245,71.68815,0.0
32013,98,4,I,36,U,73.7664,35.22825,70.8339
32014,98,5,C,20,A,130.28205,218.97615,191.75745
32015,98,6,C,6,O,247.5489,190.59465,144.9879
32016,98,7,E,15,A,90.8871,167.7543,0.0
32017,98,8,H,40,U,136.99365,27.0453,66.23625
32018,98,9,G,6,N,144.14895,81.3144,27.2085
32019,98,10,I,30,A,0.0,49.1589,102.71655
32020,98,11,I,22,A,2.6469,56.049,55.896
32021,98,12,C,11,O,222.7017,204.76755,0.0
32022,98,13,I,18,A,0.0,58.90755,37.9797
32023,98,14,I,26,A,3.79185,54.3609,69.66855
32024,98,15,C,35,U,226.7715,190.9899,226.2615
32025,98,16,C,0,X,202.0212,202.0926,201.9549
32026,98,17,E,3,M,235.4517,111.3075,88.8777
32027,98,18,I,11,S,53.1216,49.71735,32.4564
32028,98,19,E,27,A,59.1498,159.8799,198.4002
32029,98,20,F,16,A,0.0,143.81235,23.50845
32030,98,21,E,39,M,228.47745,110.51700000000001,146.03595
32031,98,22,B,10,O,248.7831,229.95135,141.678
32032,98,23,F,34,U,150.95745,104.90445,174.47355
32033,98,24,H,10,D,84.4407,71.3337,29.74065
32034,98,25,G,24,A,0.0,108.73965,119.82705
32035,98,26,H,30,A,0.0,72.6495,140.6988
32036,98,27,B,5,X,245.7282,225.58575,215.0313
32037,98,28,E,38,U,212.0223,120.41865,156.4017
32038,98,29,D,18,A,88.54875,194.78175,147.7062
32039,98,30,F,6,O,186.915,100.266,0.0
32040,98,31,C,24,D,154.16025,212.66235,214.50345
32041,98,32,E,36,U,198.0942,124.6236,182.20005
32042,98,33,D,15,A,129.32325,192.6372,70.9002
32043,98,34,F,28,A,0.0,132.1461,188.4297
32044,98,35,D,3,M,252.95235,146.0283,124.3023
32045,98,36,I,20,A,0.0,58.9152,47.0577
32046,98,37,E,30,A,102.43095,151.07475,218.6778
32047,98,38,G,39,M,171.1662,50.64555,99.18225
32048,98,39,G,16,A,36.44715,111.5268,41.64915
32049,98,40,E,25,A,0.0,164.7096,185.67315
32050,98,41,H,3,M,147.8643,6.6555,22.19265
32051,98,42,E,10,O,175.9245,147.0024,0.0
32052,98,43,I,29,A,0.10455,51.6069,88.54365
32053,98,44,B,40,X,241.38299999999998,225.88665,226.74345
32054,98,45,E,17,A,33.3948,170.3553,100.1334
32055,98,46,F,0,D,122.85645,122.89215,122.80799999999999
32056,98,47,I,17,A,22.51905,55.8654,38.0562
32057,98,48,E,8,O,199.31055,137.0523,0.0
32058,98,49,D,25,A,103.428,188.1135,201.26895
32059,98,50,I,35,U,70.3239,36.72,74.18715
32060,98,51,H,8,N,99.02925,65.7288,7.9611
32061,98,52,B,16,X,213.34575,235.8393,208.8603
32062,98,53,H,39,U,133.6812,29.7126,77.8362
32063,98,54,G,15,A,58.1553,109.6194,19.8849
32064,98,55,E,24,A,0.0,165.92595,177.0108
32065,98,56,C,4,O,253.59495,186.6855,161.38695
32066,98,57,H,24,A,0.0,82.7475,95.64795
32067,98,58,F,10,D,145.80135,120.87765,0.0
32068,98,59,C,34,D,210.93345,196.9518,223.23465
32069,98,60,I,25,A,0.0,55.01625,66.75135
32070,98,61,H,2,M,138.7863,28.45545,43.04145
32071,98,62,E,32,U,149.5677,142.2543,200.4198
32072,98,63,D,1,M,237.3387,152.27325,154.02
32073,98,64,G,29,A,0.0,101.95155,164.1741
32074,98,65,F,39,M,211.446,69.3192,122.5989
32075,98,66,B,8,X,243.18075,227.6079,202.05435
32076,98,67,C,18,A,137.92695,218.8818,177.77835
32077,98,68,E,37,U,205.1067,122.50965,170.5593
32078,98,69,G,12,A,101.9694,100.09515,17.59245
32079,98,70,C,32,X,201.16185,199.58595,227.1183
32080,98,71,I,1,M,96.2115,17.05185,46.2672
32081,98,72,G,19,A,0.0,116.56305,81.6255
32082,98,73,H,34,U,103.1322,49.13085,123.21855
32083,98,74,C,26,A,160.80555,210.3852,223.16325
32084,98,75,I,16,A,28.2846,55.437,32.3493
32085,98,76,F,5,M,201.17715,89.78295,0.0
32086,98,77,F,24,A,0.0,138.6792,152.19675
32087,98,78,C,36,D,233.46015,189.0927,220.69995
32088,98,79,H,0,S,72.39705,72.4149,72.36135
32089,98,80,G,28,A,0.0,105.67965,162.10605
32090,98,81,E,14,A,127.3011,161.19825,0.0
32091,98,82,D,22,A,56.46465,194.77665,182.47799999999998
32092,98,83,B,9,O,249.56085,227.7864,172.4514
32093,98,84,C,3,O,253.75305,185.81085,170.60775
32094,98,85,F,18,A,0.0,143.61345,94.74015
32095,98,86,D,37,U,234.6153,148.53495,196.42905
32096,98,87,I,13,S,48.1746,51.0051,35.6439
32097,98,88,G,36,U,151.21755,62.46735,138.55425
32098,98,89,J,0,S,38.9028,38.9283,38.8926
32099,98,90,I,23,A,0.14535,55.84245,59.48385
32100,98,91,D,13,O,169.3863,185.2422,0.0
32101,98,92,B,7,X,245.2386,226.58025,206.01705
32102,98,93,G,26,A,0.0,108.78555,142.88925
32103,98,94,I,8,S,60.1239,47.14695,33.39225
32104,98,95,B,18,X,206.70555,236.7012,218.5095
32105,98,96,C,10,O,236.0943,200.4351,0.0
32106,98,97,H,32,U,80.3097,58.51485,135.1602
32107,98,98,G,1,M,186.9966,28.7691,71.34135
32108,98,99,D,34,U,190.3014,166.7037,207.4629
32109,98,100,C,22,A,154.0251,213.73335,203.8878
32110,98,101,H,38,U,130.08315,32.2116,88.4034
32111,98,102,D,31,D,164.6739,173.63715,216.57405
32112,98,103,G,11,D,108.55605,97.95315,17.69445
32113,98,104,D,27,A,118.7943,184.60215,210.96405
32114,98,105,G,35,U,135.30555,74.001,139.995
32115,98,106,B,12,O,236.63235,233.9319,139.8981
32116,98,107,B,34,X,232.3611,227.64105,237.5529
32117,98,108,B,21,D,203.73225,236.68845,226.62105
32118,98,109,G,31,A,76.82895,89.8365,176.7099
32119,98,110,D,8,O,233.2434,161.90205,0.0
32120,98,111,H,14,A,63.6429,77.27775,37.0005
32121,98,112,F,40,M,214.76865,68.04675,107.44425
